t,cmdty,market_id,market_name,state_id,state_name,district_id,district_name,variety,p_min,p_max,p_modal
"2022-02-12","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","6356","6363","6360"
"2022-02-12","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4600","6223","5687"
"2022-02-12","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","5000","5435","5425"
"2022-02-12","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4601","5566","5422"
"2022-02-12","Arhar (Tur/Red Gram)(Whole)","1054","Sardarnagar","36","Telangana","537","Rangareddy","777 New Ind","6000","6200","6100"
"2022-02-12","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","5939","6066","6003"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5050","5509","5250"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5488","5622","5525"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","4888","5838","5788"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","6356","6363","6360"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","916","Ghanpur","36","Telangana","540","Warangal","777 New Ind","4810","5360","5200"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","3822","6025","5926"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","4500","5750","5700"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","3600","6189","5687"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","5819","","5919"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","3851","5179","5079"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4501","5310","5161"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","5029","5987","5889"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","4826","6466","6461"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","5316","6580","6363"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","6219","6264","6219"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4011","5632","5532"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","5316","6580","6363"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","5292","6729","5890"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","799","Nagarkurnool","36","Telangana","538","Mahbubnagar","Local","5909","6166","5909"
"2022-02-11","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","3121","5901","5179"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","4323","5989","5979"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","6031","6031","6031"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","4506","5839","5757"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4011","6103","5587"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","3552","6016","5580"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","799","Nagarkurnool","36","Telangana","538","Mahbubnagar","Local","6001","6001","6001"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","4500","5750","5700"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","2056","6015","5312"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4500","5645","5635"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","5805","6585","6435"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","5600","5600","5600"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5559","6418","6251"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","916","Ghanpur","36","Telangana","540","Warangal","777 New Ind","5210","5410","5400"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5351","5735","5501"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","6250","6250","6250"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","394","Vikarabad","36","Telangana","537","Rangareddy","777 New Ind","3019","6460","5226"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","6003","6309","6309"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","3300","6660","6102"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","4800","5450","5000"
"2022-02-10","Arhar (Tur/Red Gram)(Whole)","859","Achampet","36","Telangana","538","Mahbubnagar","Local","5250","5417","5250"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","3688","5946","4750"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","9","Shadnagar","36","Telangana","538","Mahbubnagar","777 New Ind","5428","6116","5566"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","3259","6001","5587"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","5829","6001","5915"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5500","5700","5700"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","799","Nagarkurnool","36","Telangana","538","Mahbubnagar","Local","5855","6155","6155"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5228","5839","5661"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","916","Ghanpur","36","Telangana","540","Warangal","777 New Ind","4800","5590","5500"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","5600","5600","5600"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","5179","6552","6363"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","6250","6250","6250"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4506","5526","5346"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5616","5756","5688"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4700","5631","5629"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","4446","6367","6255"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","3006","6211","6003"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","3000","6465","5960"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","2596","5895","5562"
"2022-02-09","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5000","5649","5429"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4866","5326","5111"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","5800","6200","6000"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","5029","5920","5899"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","1568","6056","5972"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5000","5725","5250"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5751","5806","5788"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","4395","6471","6354"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","3511","6029","5187"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","1054","Sardarnagar","36","Telangana","537","Rangareddy","777 New Ind","6000","6200","6100"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","4802","6367","5810"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","799","Nagarkurnool","36","Telangana","538","Mahbubnagar","Local","6000","6000","6000"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","5600","5600","5600"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","4159","5829","5829"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4100","5665","5639"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5500","5600","5500"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","2009","5909","4874"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","3313","5939","4613"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","6250","6250","6250"
"2022-02-08","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","3500","6532","6150"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5751","5828","5806"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","6000","6000","6000"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","3006","6201","6201"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","Arhar (Whole)","5407","6534","6363"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4676","5726","5266"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","2076","6009","5392"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","8031","Gopalraopet","36","Telangana","534","Karimnagar","777 New Ind","6300","6300","6300"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","3039","5979","4903"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","5407","6534","6363"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","6250","6250","6250"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","916","Ghanpur","36","Telangana","540","Warangal","777 New Ind","5320","5576","5420"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","4555","5851","5451"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","799","Nagarkurnool","36","Telangana","538","Mahbubnagar","Local","6009","6009","6009"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","4826","6365","6275"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","5111","6398","6230"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","9","Shadnagar","36","Telangana","538","Mahbubnagar","777 New Ind","5053","6166","6066"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4211","5551","5529"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","3002","6430","6180"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","4209","6009","5969"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5050","5810","5159"
"2022-02-07","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","2511","5923","5239"
"2022-02-06","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","2556","2556","2556"
"2022-02-06","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-06","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","6000","6000","6000"
"2022-02-06","Arhar (Tur/Red Gram)(Whole)","799","Nagarkurnool","36","Telangana","538","Mahbubnagar","Local","6000","6000","6000"
"2022-02-06","Arhar (Tur/Red Gram)(Whole)","859","Achampet","36","Telangana","538","Mahbubnagar","Local","5519","5724","5519"
"2022-02-06","Arhar (Tur/Red Gram)(Whole)","2774","Mahbubnagar(Nawabpet)","36","Telangana","538","Mahbubnagar","777 New Ind","5829","6053","6053"
"2022-02-06","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","3006","6201","6201"
"2022-02-06","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","6250","6250","6250"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","6250","6250","6250"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","5075","5658","5300"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5555","5781","5781"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","4559","6526","6336"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5756","5876","5812"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","5401","5401","5401"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","2929","5929","4429"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4011","6049","5562"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","3850","5825","5800"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","5679","6310","6309"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","4359","6560","6340"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","6039","6039","6039"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","5903","6109","6006"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","5210","6142","6119"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","6000","6000","6000"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-05","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5102","6329","6025"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","935","Jainoor","36","Telangana","532","Adilabad","Local","9000","9550","9400"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","2126","5962","5262"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","5126","6365","6305"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5002","5811","5736"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","3339","6351","6250"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","6000","6150","6075"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5000","5721","5422"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","3129","5979","4561"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","5126","6365","6121"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4100","6062","5592"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","6019","6119","6069"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","870","Amangal","36","Telangana","538","Mahbubnagar","777 New Ind","7000","8000","7500"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5732","5852","5812"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5000","5850","5850"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","1023","Pargi","36","Telangana","537","Rangareddy","777 New Ind","5555","6430","5992"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4805","5675","5455"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","799","Nagarkurnool","36","Telangana","538","Mahbubnagar","Local","5959","5959","5959"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","3508","6877","6309"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","3123","6136","6088"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","4256","6060","6060"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-04","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4856","5712","5526"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5700","5855","5785"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","5061","5926","5461"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","4511","5900","5900"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","5869","6119","5994"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4111","5611","5201"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4009","6031","5560"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","4288","6826","6140"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","394","Vikarabad","36","Telangana","537","Rangareddy","777 New Ind","2351","6588","6289"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","4500","6426","6401"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5000","5750","5720"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","4563","6575","6381"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","3009","6039","4089"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5551","5767","5757"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","2255","6128","5982"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","3029","5926","5479"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","4563","6675","6381"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","5600","5600","5600"
"2022-02-03","Arhar (Tur/Red Gram)(Whole)","1054","Sardarnagar","36","Telangana","537","Rangareddy","777 New Ind","1600","1800","1700"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","11","Sadasivpet","36","Telangana","535","Medak","Local","4075","6408","6351"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","1366","Devarakadra","36","Telangana","538","Mahbubnagar","777 New Ind","5719","6019","5869"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","10","Siddipet","36","Telangana","535","Medak","777 New Ind","5695","5866","5762"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","6000","6000","6000"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","6","Badepalli","36","Telangana","538","Mahbubnagar","Local","4170","6149","5992"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","1069","Tanduru","36","Telangana","537","Rangareddy","Local","5307","6551","6435"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","396","Zaheerabad","36","Telangana","535","Medak","Local","4350","6487","6355"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","916","Ghanpur","36","Telangana","540","Warangal","777 New Ind","8000","9500","9000"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","5","Khammam","36","Telangana","541","Khammam","Local","5111","5911","5911"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","3759","5972","4839"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","933","Jagtial","36","Telangana","534","Karimnagar","777 New Ind","4600","5651","5400"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","3","Karimnagar","36","Telangana","534","Karimnagar","Local","5219","5869","5810"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","2044","Tirumalagiri","36","Telangana","539","Nalgonda","Local","4009","6030","5360"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","1054","Sardarnagar","36","Telangana","537","Rangareddy","777 New Ind","5900","6100","6000"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","1004","Narayanpet","36","Telangana","538","Mahbubnagar","Local","3000","7015","6576"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","799","Nagarkurnool","36","Telangana","538","Mahbubnagar","Local","5858","6110","6110"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","19","Warangal","36","Telangana","540","Warangal","Local","3122","6102","6082"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","938","Jangaon","36","Telangana","540","Warangal","Local","3029","5925","5451"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","898","Choppadandi","36","Telangana","534","Karimnagar","777 New Ind","5222","5756","5651"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","5307","6551","6435"
"2022-02-02","Arhar (Tur/Red Gram)(Whole)","7","Gadwal","36","Telangana","538","Mahbubnagar","Local","4601","5619","5522"
"2022-02-01","Arhar (Tur/Red Gram)(Whole)","8302","Vatpally","36","Telangana","537","Rangareddy","Arhar Dal(Tur)","6500","6500","6500"
"2022-02-01","Arhar (Tur/Red Gram)(Whole)","2209","Aler","36","Telangana","539","Nalgonda","777 New Ind","6300","6300","6300"
"2022-02-01","Arhar (Tur/Red Gram)(Whole)","13","Suryapeta","36","Telangana","539","Nalgonda","Local","3759","3759","3759"
"2022-02-01","Arhar (Tur/Red Gram)(Whole)","800","Jogipet","36","Telangana","535","Medak","Arhar (Whole)","5675","5675","5675"
"2022-02-01","Arhar (Tur/Red Gram)(Whole)","986","Marapally","36","Telangana","537","Rangareddy","777 New Ind","6000","6300","6200"
